"Index","Obs","Ref","SponsorID","UKGovSponsorObs","UKGovSponsorRef","BusSponsorObs","BusSponsorRef","CharitySponsorObs","CharitySponsorRef","AMRCSponsorObs","AMRCSponsorRef","SponsorClass","AMRCSponsor","TotalInIndex"
1343,"libyan goverment","libyan goverment",2297,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,30
1480,"libyan government","libyan goverment",2297,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,30
5387,"libyan government ministry higher education scientific research","libyan goverment",2297,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,30
2632,"libyan higher education","libyan higher education",2298,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,5
3704,"libyan high education ministry","libyan higher education",2298,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,5
3851,"ministry libyan higher eduction","libyan higher education",2298,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,5
3944,"libyan higher education ministry","libyan higher education",2298,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,5
3969,"libyan higher ministry education","libyan higher ministry education",2299,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2191,"libyan peoples bureau","libyan peoples bureau",2300,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3069,"libyan petroleum institute","libyan petroleum institute",2301,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
829,"liddon fund","liddon fund",2302,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
4709,"life sciences mass spectrometry facility","life sciences mass spectrometry facility",2303,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2339,"lifescan scotland ltd","lifescan scotland ltd",2304,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,1
1790,"lighterlife uk ltd","lighterlife uk ltd",2305,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,1
539,"lilly uk","lilly uk",2306,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,1
5164,"lilongwe university agriculture natural resources","lilongwe university agriculture natural resources",2307,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1590,"limbyan govenment","limbyan govenment",2308,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1229,"linacre college","linacre college",2309,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1218,"lincoln college","lincoln college",2310,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
3240,"lincolnshire county council","lincolnshire county council",2311,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1729,"linnéuniversitetet","linnéuniversitetet",2312,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
826,"lisa macrae","lisa macrae",2313,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2651,"lise arnfinn hejes fond","lise arnfinn hejes fond",2314,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1372,"lister institute","lister institute",2315,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3772,"lithuanian academy science usa","lithuanian academy science usa",2316,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2326,"lithuanian foundation","lithuanian foundation",2317,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
3345,"liver cancer surgery appeal","liver cancer surgery appeal",2318,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3956,"liverpool john moores university","liverpool john moores university",2319,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
1977,"lizz ketterer trust","lizz ketterer trust",2320,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
84,"llc","llc",2321,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1559,"lloyds bank group","lloyds bank group",2322,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1274,"lloyds register","lloyds register",2323,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"charity",FALSE,5
3058,"lloyds register foundation","lloyds register",2323,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"charity",FALSE,5
4045,"lloyds register educational trust","lloyds register",2323,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"charity",FALSE,5
313,"london","london",2324,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,28
4315,"london borough richmond upon thames","london borough richmond upon thames",2325,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2454,"london bridge hospital","london bridge hospital",2326,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
945,"london clinic","london clinic",2327,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,3
3879,"london clinic fellowship scheme","london clinic",2327,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,3
3464,"london college communication","london college communication",2328,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2344,"london college fashion","london college fashion",2329,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1103,"london deanery","london deanery",2330,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
5401,"london deanery simulation technology-enhanced learning initiative","london deanery",2330,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
2168,"london metal exchange","london metal exchange",2331,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3734,"london metropolitan university","london metropolitan university",2332,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,10
2396,"london pain consortium","london pain consortium",2333,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
3511,"london petrophysical society","london petrophysical society",2334,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
4780,"london school economics political science","london school economics political science",2335,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
4662,"london school hygiene tropical medicine","london school hygiene tropical medicine",2336,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
5424,"london school hygiene tropical medicine graduate teaching assistantship","london school hygiene tropical medicine",2336,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
651,"london uk","london uk",2337,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1215,"lonza biologics","lonza biologics",2338,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1332,"lonza cologne ag","lonza cologne ag",2339,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
4919,"lord ashcroft international business school","lord ashcroft international business school",2340,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
2685,"lord clintons trust fund","lord clintons trust fund",2341,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
3822,"lord crewe graduate scholarship","lord crewe graduate scholarship",2342,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3463,"lorna smith charitable trust","lorna smith charitable trust",2343,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
498,"lothian","lothian",2344,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1542,"lotus engineering","lotus engineering",2345,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3114,"loughborough design school","loughborough design school",2346,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,3
3490,"loughborough graduate school","loughborough graduate school",2347,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2558,"loughborough university","loughborough university",2348,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,170
2657,"loughborough univeristy","loughborough university",2348,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,170
3638,"imcrc loughborough university","loughborough university",2348,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,170
4273,"loughborough university studentship","loughborough university",2348,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,170
4653,"loughborough university business school","loughborough university",2348,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,170
4689,"loughborough university graduate school","loughborough university",2348,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,170
4720,"loughborough university development fund","loughborough university",2348,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,170
4965,"loughborough university economics department","loughborough university",2348,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,170
5149,"loughborough university school business economics","loughborough university",2348,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,170
5166,"loughborough university materials research school","loughborough university",2348,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,170
5279,"loughborough university sustainability research school","loughborough university",2348,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,170
1001,"lsb leakey fo","lsb leakey fo",2349,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1460,"lsb leakey trust","lsb leakey trust",2350,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
4298,"lshtm graduate teaching studentship","lshtm graduate teaching studentship",2351,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
59,"ltd","ltd",2352,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,3
2128,"lubrizol corporation","lubrizol corporation",2353,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,4
854,"lubrizol ltd","lubrizol ltd",2354,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,1
2068,"lucite international","lucite international",2355,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
1999,"luen shing tools ltd","luen shing tools ltd",2356,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,1
2627,"lundgren research award","lundgren research award",2357,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2065,"lundstrom foundation","lundstrom foundation",2358,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
142,"lung","lung",2359,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
697,"luxembourg","luxembourg",2360,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,3
266,"luxor","luxor",2361,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
816,"lynn macrae","lynn macrae",2362,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,7
916,"lynne macrae","lynn macrae",2362,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,7
296,"m-ors","m-ors",2363,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
754,"m-solv ltd","m-solv ltd",2364,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,2
1543,"m wright sons ltd","m wright sons ltd",2365,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,1
487,"m13 9pl","m13 9pl",2366,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
1024,"maan al-nuaim","maan al-nuaim",2367,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
4221,"mabarrah national industries group","mabarrah national industries group",2368,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
970,"mac aids fund","mac aids fund",2369,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
4724,"macao tertiary education services office","macao tertiary education services office",2370,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3051,"macaulay development trust","macaulay development trust",2371,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
2268,"macmillan cancer care","macmillan cancer care",2372,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
5284,"madi¯nat al-malik abd alazi¯z lilulu¯m wa-al-tiqni¯yah","madi¯nat al-malik abd alazi¯z lilulu¯m wa-al-tiqni¯yah",2373,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
489,"madinah","madinah",2374,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
357,"maenad","maenad",2375,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
719,"maersk oil","maersk oil",2376,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1344,"magdalen college","magdalen college",2377,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2371,"magdi yacoub institute","magdi yacoub institute",2378,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
1269,"maggies centres","maggies centres",2379,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1770,"magnesium elektron","magnesium elektron",2380,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,3
3179,"magnesium elektron limited","magnesium elektron",2380,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"business",FALSE,3
4316,"magnetic resonance imaging facility","magnetic resonance imaging facility",2381,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
370,"magpie","magpie",2382,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3468,"maha¯witthaya¯lai kase¯tsa¯t","maha¯witthaya¯lai kase¯tsa¯t",2383,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2963,"maha¯witthaya¯lai mahidon","maha¯witthaya¯lai mahidon",2384,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3104,"maha¯witthaya¯lai nare¯su¯","maha¯witthaya¯lai nare¯su¯",2385,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3436,"maha¯witthaya¯lai thammasa¯t","maha¯witthaya¯lai thammasa¯t",2386,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
4594,"mahawitthayalai ratchaphat surat thani","mahawitthayalai ratchaphat surat thani",2387,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1693,"mahidol university","mahidol university",2388,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
194,"mainz","mainz",2389,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2008,"majlis amanah rakyat","majlis amanah rakyat",2390,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,5
3636,"majlis amanah rakyat malaysia","majlis amanah rakyat",2390,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,5
3505,"making commodities programme","making commodities programme",2391,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3703,"maktab al-thaqa¯fi¯ al-sau¯di¯","maktab al-thaqa¯fi¯ al-sau¯di¯",2392,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
476,"makurdi","makurdi",2393,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1598,"malawi government","malawi government",2394,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
509,"malaysia","malaysia",2395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,95
1928,"malaysia government","malaysia government",2396,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,14
2010,"malaysian government","malaysia government",2396,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,14
2937,"malaysia higher education","malaysia higher education",2397,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
4120,"malaysia jabatan perkhidmatan awam","malaysia jabatan perkhidmatan awam",2398,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
3797,"malaysia kementerian pendidikan","malaysia kementerian pendidikan",2399,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
5264,"malaysian agricultural research development institute","malaysian agricultural research development institute",2400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
3423,"malaysian ministry education","malaysian ministry education",2401,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
1092,"malpartraining","malpartraining",2402,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1352,"malta government","malta government",2403,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,4
4343,"malta government scholarship scheme","malta government",2403,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,4
4044,"management administration society","management administration society",2404,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
703,"manchester","manchester",2405,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,4
4870,"manchester academic health sciences centre","manchester academic health sciences centre",2406,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
4519,"manchester digital development agency","manchester digital development agency",2407,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1283,"manchester fund","manchester fund",2408,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
5058,"manchester mental health social care nhs trust","manchester mental health social care nhs trust",2409,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
4876,"manchester mental health social care trust","manchester mental health social care trust",2410,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"charity",FALSE,1
3175,"manchester royal infirmary","manchester royal infirmary",2411,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2649,"manchester school award","manchester school award",2412,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2296,"manchester university","manchester university",2413,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"charity",FALSE,2
5136,"central manchester university hospital nhs trust","manchester university",2413,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"charity",FALSE,2
1094,"manríquez soto","manríquez soto",2414,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
1838,"mansoura university","mansoura university",2415,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,2
2302,"manufactures commerce","manufactures commerce",2416,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
102,"mara","mara",2417,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,3
638,"maracaibo","maracaibo",2418,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
234,"mares","mares",2419,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
2009,"margaret simm legacy","margaret simm legacy",2420,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,1
759,"marie curie","marie curie",2421,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,56
794,"marie-curie","marie curie",2421,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,56
1190,"marie curie fp6","marie curie",2421,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,56
1234,"marie curie itn","marie curie",2421,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,56
1295,"marie curie fp7","marie curie",2421,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,56
1300,"marie curie rtn","marie curie",2421,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,56
1817,"marie curie actions","marie curie",2421,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,56
2014,"marie curie research","marie curie",2421,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,56
2439,"ec marie curie actions","marie curie",2421,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,56
2460,"eu fp7 marie curie itn","marie curie",2421,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,56
2493,"marie curie fellowship","marie curie",2421,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,56
3026,"marie-curie itn framework","marie curie",2421,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,56
3284,"fp7 marie curie actions itn","marie curie",2421,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,56
3578,"eu via fp7 marie curie scheme","marie curie",2421,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,56
3586,"fp6-funded marie curie action","marie curie",2421,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,56
3665,"marie curie research programme","marie curie",2421,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,56
3915,"marie curie fellowship programme","marie curie",2421,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,56
4071,"eu marie curie project spinswitch","marie curie",2421,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,56
4149,"fp7 mari curie fellowship carmusys","marie curie",2421,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,56
4225,"european itn marie curie programme","marie curie",2421,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,56
4257,"pro-nest marie curie itn consortium","marie curie",2421,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,56
4379,"marie curie initial training network","marie curie",2421,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,56
4500,"marie curie research training network","marie curie",2421,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,56
4542,"marie curie research training networks","marie curie",2421,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,56
4643,"marie curie fp6 action excellence grant","marie curie",2421,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,56
4657,"european commission marie curie actions","marie curie",2421,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,56
4886,"marie curie initial training network grant","marie curie",2421,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,56
4935,"fp7 eu marie curie initial training network","marie curie",2421,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,56
4962,"marie curie actions initial training network","marie curie",2421,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,56
5071,"fp7 marie curie initial training network petaf","marie curie",2421,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,56
